disp_id,client_id,account_id,type
D00001839,1839,A00001517,Owner
D00001840,1840,A00001517,User
D00001841,1841,A00001518,Owner
D00001842,1842,A00001519,Owner
D00001843,1843,A00001520,Owner
D00001844,1844,A00001521,Owner
D00001845,1845,A00001521,User
D00001846,1846,A00001522,Owner
D00001847,1847,A00001523,Owner
D00001848,1848,A00001524,Owner
D00001849,1849,A00001525,Owner
D00001850,1850,A00001526,Owner
D00001851,1851,A00001527,Owner
D00001852,1852,A00001528,Owner
D00001853,1853,A00001529,Owner
D00001854,1854,A00001530,Owner
D00001856,1856,A00001532,Owner
D00001857,1857,A00001532,User
D00001860,1860,A00001534,Owner
D00001861,1861,A00001535,Owner
D00001862,1862,A00001536,Owner
D00001863,1863,A00001537,Owner
D00001864,1864,A00001538,Owner
D00001865,1865,A00001538,User
D00001866,1866,A00001539,Owner
D00001867,1867,A00001540,Owner
D00001868,1868,A00001541,Owner
D00001869,1869,A00001542,Owner
D00001870,1870,A00001542,User
D00001871,1871,A00001543,Owner
D00001872,1872,A00001544,Owner
D00001873,1873,A00001544,User
D00001874,1874,A00001545,Owner
D00001875,1875,A00001546,Owner
D00001876,1876,A00001547,Owner
D00001877,1877,A00001548,Owner
D00001878,1878,A00001548,User
D00001879,1879,A00001549,Owner
D00001880,1880,A00001550,Owner
D00001881,1881,A00001551,Owner
D00001882,1882,A00001551,User
D00001883,1883,A00001552,Owner
D00001884,1884,A00001553,Owner
D00001885,1885,A00001554,Owner
D00001886,1886,A00001555,Owner
D00001887,1887,A00001556,Owner
D00001888,1888,A00001557,Owner
D00001889,1889,A00001558,Owner
D00001890,1890,A00001559,Owner
D00001891,1891,A00001560,Owner
D00001892,1892,A00001561,Owner
D00001893,1893,A00001561,User
D00001894,1894,A00001562,Owner
D00001895,1895,A00001563,Owner
D00001896,1896,A00001564,Owner
D00001897,1897,A00001565,Owner
D00001898,1898,A00001566,Owner
D00001899,1899,A00001567,Owner
D00001900,1900,A00001568,Owner
D00001901,1901,A00001568,User
D00001903,1903,A00001570,Owner
D00001904,1904,A00001571,Owner
D00001905,1905,A00001572,Owner
D00001906,1906,A00001573,Owner
D00001907,1907,A00001574,Owner
D00001908,1908,A00001575,Owner
D00001909,1909,A00001576,Owner
D00001910,1910,A00001577,Owner
D00001911,1911,A00001578,Owner
D00001912,1912,A00001579,Owner
D00001913,1913,A00001580,Owner
D00001914,1914,A00001581,Owner
D00001915,1915,A00001581,User
D00001916,1916,A00001582,Owner
D00001917,1917,A00001583,Owner
D00001919,1919,A00001584,Owner
D00001920,1920,A00001585,Owner
D00001921,1921,A00001586,Owner
D00001922,1922,A00001586,User
D00001923,1923,A00001587,Owner
D00001924,1924,A00001588,Owner
D00001925,1925,A00001589,Owner
D00001926,1926,A00001589,User
D00001927,1927,A00001590,Owner
D00001928,1928,A00001590,User
D00001929,1929,A00001591,Owner
D00001930,1930,A00001592,Owner
D00001931,1931,A00001593,Owner
D00001932,1932,A00001594,Owner
D00001934,1934,A00001596,Owner
D00001935,1935,A00001597,Owner
D00001936,1936,A00001598,Owner
D00001937,1937,A00001598,User
D00001938,1938,A00001599,Owner
D00001939,1939,A00001600,Owner
D00001940,1940,A00001600,User
D00001941,1941,A00001601,Owner
D00001942,1942,A00001601,User
D00001943,1943,A00001602,Owner
D00001944,1944,A00001603,Owner
D00001945,1945,A00001604,Owner
D00001946,1946,A00001605,Owner
D00001947,1947,A00001606,Owner
D00001948,1948,A00001607,Owner
D00001949,1949,A00001607,User
D00001950,1950,A00001608,Owner
D00001951,1951,A00001609,Owner
D00001952,1952,A00001610,Owner
D00001953,1953,A00001610,User
D00001954,1954,A00001611,Owner
D00001955,1955,A00001612,Owner
D00001956,1956,A00001613,Owner
D00001957,1957,A00001614,Owner
D00001958,1958,A00001614,User
D00001959,1959,A00001615,Owner
D00001960,1960,A00001616,Owner
D00001961,1961,A00001617,Owner
D00001962,1962,A00001618,Owner
D00001963,1963,A00001619,Owner
D00001964,1964,A00001620,Owner
D00001965,1965,A00001621,Owner
D00001966,1966,A00001622,Owner
D00001967,1967,A00001623,Owner
D00001968,1968,A00001623,User
D00001969,1969,A00001624,Owner
D00001970,1970,A00001625,Owner
D00001971,1971,A00001626,Owner
D00001972,1972,A00001627,Owner
D00001973,1973,A00001628,Owner
D00001974,1974,A00001629,Owner
D00001975,1975,A00001629,User
D00001976,1976,A00001630,Owner
D00001977,1977,A00001631,Owner
D00001978,1978,A00001632,Owner
D00001979,1979,A00001633,Owner
D00001980,1980,A00001634,Owner
D00001981,1981,A00001635,Owner
D00001982,1982,A00001636,Owner
D00001983,1983,A00001636,User
D00001984,1984,A00001637,Owner
D00001985,1985,A00001638,Owner
D00001986,1986,A00001638,User
D00001988,1988,A00001640,Owner
D00001989,1989,A00001641,Owner
D00001990,1990,A00001641,User
D00001991,1991,A00001642,Owner
D00001993,1993,A00001644,Owner
D00001994,1994,A00001644,User
D00001995,1995,A00001645,Owner
D00001996,1996,A00001646,Owner
D00001997,1997,A00001647,Owner
D00001998,1998,A00001648,Owner
D00001999,1999,A00001649,Owner
D00002000,2000,A00001650,Owner
D00002001,2001,A00001651,Owner
D00002002,2002,A00001652,Owner
D00002003,2003,A00001652,User
D00002004,2004,A00001653,Owner
D00002005,2005,A00001654,Owner
D00002006,2006,A00001655,Owner
D00002007,2007,A00001655,User
D00002008,2008,A00001656,Owner
D00002009,2009,A00001657,Owner
D00002010,2010,A00001658,Owner
D00002011,2011,A00001659,Owner
D00002012,2012,A00001659,User
D00002013,2013,A00001660,Owner
D00002015,2015,A00001662,Owner
D00002016,2016,A00001663,Owner
D00002017,2017,A00001663,User
D00002018,2018,A00001664,Owner
D00002019,2019,A00001665,Owner
D00002020,2020,A00001665,User
D00002021,2021,A00001666,Owner
D00002022,2022,A00001667,Owner
D00002023,2023,A00001667,User
D00002024,2024,A00001668,Owner
D00002025,2025,A00001669,Owner
D00002026,2026,A00001669,User
D00002027,2027,A00001670,Owner
D00002028,2028,A00001670,User
D00002029,2029,A00001671,Owner
D00002030,2030,A00001672,Owner
D00002031,2031,A00001673,Owner
D00002032,2032,A00001674,Owner
D00002033,2033,A00001674,User
D00002034,2034,A00001675,Owner
D00002035,2035,A00001675,User
D00002037,2037,A00001677,Owner
D00002038,2038,A00001678,Owner
D00002039,2039,A00001679,Owner
D00002040,2040,A00001680,Owner
D00002041,2041,A00001681,Owner
D00002042,2042,A00001682,Owner
D00002043,2043,A00001683,Owner
D00002044,2044,A00001684,Owner
D00002045,2045,A00001685,Owner
D00002046,2046,A00001685,User
D00002047,2047,A00001686,Owner
D00002048,2048,A00001687,Owner
D00002049,2049,A00001688,Owner
D00002050,2050,A00001688,User
D00002051,2051,A00001689,Owner
D00002052,2052,A00001689,User
D00002053,2053,A00001690,Owner
D00002054,2054,A00001691,Owner
D00002055,2055,A00001692,Owner
D00002056,2056,A00001693,Owner
D00002057,2057,A00001694,Owner
D00002058,2058,A00001695,Owner
D00002059,2059,A00001696,Owner
D00002060,2060,A00001696,User
D00002061,2061,A00001697,Owner
D00002062,2062,A00001697,User
D00002063,2063,A00001698,Owner
D00002064,2064,A00001699,Owner
D00002065,2065,A00001700,Owner
D00002066,2066,A00001701,Owner
D00002067,2067,A00001702,Owner
D00002068,2068,A00001703,Owner
D00002069,2069,A00001704,Owner
D00002070,2070,A00001705,Owner
D00002071,2071,A00001706,Owner
D00002072,2072,A00001707,Owner
D00002073,2073,A00001708,Owner
D00002074,2074,A00001709,Owner
D00002075,2075,A00001710,Owner
D00002076,2076,A00001711,Owner
D00002077,2077,A00001712,Owner
D00002078,2078,A00001713,Owner
D00002079,2079,A00001714,Owner
D00002080,2080,A00001715,Owner
D00002081,2081,A00001716,Owner
D00002082,2082,A00001717,Owner
D00002083,2083,A00001718,Owner
D00002084,2084,A00001719,Owner
D00002085,2085,A00001719,User
D00002086,2086,A00001720,Owner
D00002087,2087,A00001721,Owner
D00002088,2088,A00001722,Owner
D00002089,2089,A00001723,Owner
D00002090,2090,A00001723,User
D00002091,2091,A00001724,Owner
D00002092,2092,A00001725,Owner
D00002093,2093,A00001726,Owner
D00002094,2094,A00001726,User
D00002095,2095,A00001727,Owner
D00002096,2096,A00001728,Owner
D00002097,2097,A00001729,Owner
D00002098,2098,A00001729,User
D00002099,2099,A00001730,Owner
D00002100,2100,A00001731,Owner
D00002101,2101,A00001731,User
D00002102,2102,A00001732,Owner
D00002103,2103,A00001733,Owner
D00002104,2104,A00001734,Owner
D00002105,2105,A00001735,Owner
D00002106,2106,A00001736,Owner
D00002107,2107,A00001736,User
D00002108,2108,A00001737,Owner
D00002109,2109,A00001738,Owner
D00002110,2110,A00001739,Owner
D00002111,2111,A00001740,Owner
D00002112,2112,A00001741,Owner
D00002113,2113,A00001742,Owner
D00002114,2114,A00001743,Owner
D00002115,2115,A00001743,User
D00002116,2116,A00001744,Owner
D00002117,2117,A00001745,Owner
D00002118,2118,A00001746,Owner
D00002119,2119,A00001747,Owner
D00002121,2121,A00001749,Owner
D00002122,2122,A00001750,Owner
D00002123,2123,A00001751,Owner
D00002124,2124,A00001752,Owner
D00002125,2125,A00001753,Owner
D00002126,2126,A00001754,Owner
D00002128,2128,A00001756,Owner
D00002129,2129,A00001757,Owner
D00002130,2130,A00001758,Owner
D00002131,2131,A00001759,Owner
D00002132,2132,A00001759,User
D00002133,2133,A00001760,Owner
D00002134,2134,A00001760,User
D00002135,2135,A00001761,Owner
D00002136,2136,A00001762,Owner
D00002137,2137,A00001763,Owner
D00002138,2138,A00001764,Owner
D00002139,2139,A00001765,Owner
D00002140,2140,A00001765,User
D00002141,2141,A00001766,Owner
D00002142,2142,A00001767,Owner
D00002143,2143,A00001767,User
D00002144,2144,A00001768,Owner
D00002145,2145,A00001769,Owner
D00002146,2146,A00001770,Owner
D00002147,2147,A00001771,Owner
D00002148,2148,A00001772,Owner
D00002149,2149,A00001773,Owner
D00002150,2150,A00001774,Owner
D00002151,2151,A00001774,User
D00002152,2152,A00001775,Owner
D00002153,2153,A00001776,Owner
D00002154,2154,A00001777,Owner
D00002155,2155,A00001778,Owner
D00002156,2156,A00001779,Owner
D00002157,2157,A00001780,Owner
D00002158,2158,A00001781,Owner
D00002159,2159,A00001782,Owner
D00002160,2160,A00001783,Owner
D00002161,2161,A00001784,Owner
D00002162,2162,A00001784,User
D00002163,2163,A00001785,Owner
D00002164,2164,A00001786,Owner
D00002165,2165,A00001786,User
D00002166,2166,A00001787,Owner
D00002167,2167,A00001788,Owner
D00002168,2168,A00001789,Owner
D00002169,2169,A00001789,User
D00002170,2170,A00001790,Owner
D00002171,2171,A00001791,Owner
D00002172,2172,A00001792,Owner
D00002173,2173,A00001793,Owner
D00002174,2174,A00001794,Owner
D00002175,2175,A00001795,Owner
D00002176,2176,A00001796,Owner
D00002177,2177,A00001797,Owner
D00002178,2178,A00001798,Owner
D00002179,2179,A00001799,Owner
D00002180,2180,A00001800,Owner
D00002181,2181,A00001801,Owner
D00002182,2182,A00001802,Owner
D00002183,2183,A00001802,User
D00002184,2184,A00001803,Owner
D00002185,2185,A00001804,Owner
D00002186,2186,A00001805,Owner
D00002187,2187,A00001806,Owner
D00002188,2188,A00001806,User
D00002189,2189,A00001807,Owner
D00002190,2190,A00001808,Owner
D00002191,2191,A00001808,User
D00002192,2192,A00001809,Owner
D00002193,2193,A00001809,User
D00002194,2194,A00001810,Owner
D00002195,2195,A00001811,Owner
D00002196,2196,A00001812,Owner
D00002197,2197,A00001813,Owner
D00002198,2198,A00001814,Owner
D00002199,2199,A00001814,User
D00002200,2200,A00001815,Owner
D00002201,2201,A00001816,Owner
D00002202,2202,A00001816,User
D00002203,2203,A00001817,Owner
D00002204,2204,A00001818,Owner
D00002205,2205,A00001819,Owner
D00002206,2206,A00001820,Owner
D00002207,2207,A00001821,Owner
D00002208,2208,A00001821,User
D00002209,2209,A00001822,Owner
D00002210,2210,A00001822,User
D00002211,2211,A00001823,Owner
D00002212,2212,A00001824,Owner
D00002213,2213,A00001825,Owner
D00002214,2214,A00001826,Owner
D00002215,2215,A00001827,Owner
D00002216,2216,A00001828,Owner
D00002217,2217,A00001828,User
D00002218,2218,A00001829,Owner
D00002219,2219,A00001829,User
D00002220,2220,A00001830,Owner
D00002221,2221,A00001830,User
D00002222,2222,A00001831,Owner
D00002223,2223,A00001832,Owner
D00002224,2224,A00001833,Owner
D00002225,2225,A00001834,Owner
D00002226,2226,A00001835,Owner
D00002227,2227,A00001836,Owner
D00002228,2228,A00001837,Owner
D00002229,2229,A00001838,Owner
D00002230,2230,A00001839,Owner
D00002231,2231,A00001840,Owner
D00002232,2232,A00001841,Owner
D00002233,2233,A00001841,User
D00002235,2235,A00001843,Owner
D00002236,2236,A00001844,Owner
D00002237,2237,A00001845,Owner
D00002238,2238,A00001845,User
D00002239,2239,A00001846,Owner
D00002240,2240,A00001847,Owner
D00002241,2241,A00001847,User
D00002242,2242,A00001848,Owner
D00002243,2243,A00001848,User
D00002246,2246,A00001851,Owner
D00002247,2247,A00001852,Owner
D00002248,2248,A00001853,Owner
D00002249,2249,A00001854,Owner
D00002250,2250,A00001855,Owner
D00002251,2251,A00001856,Owner
D00002252,2252,A00001857,Owner
D00002253,2253,A00001857,User
D00002254,2254,A00001858,Owner
D00002255,2255,A00001859,Owner
D00002256,2256,A00001860,Owner
D00002257,2257,A00001861,Owner
D00002258,2258,A00001861,User
D00002259,2259,A00001862,Owner
D00002260,2260,A00001863,Owner
D00002261,2261,A00001863,User
D00002263,2263,A00001865,Owner
D00002264,2264,A00001866,Owner
D00002265,2265,A00001867,Owner
D00002266,2266,A00001868,Owner
D00002267,2267,A00001869,Owner
D00002268,2268,A00001870,Owner
D00002269,2269,A00001871,Owner
D00002270,2270,A00001872,Owner
D00002271,2271,A00001872,User
D00002274,2274,A00001874,Owner
D00002275,2275,A00001874,User
D00002276,2276,A00001875,Owner
D00002277,2277,A00001876,Owner
D00002278,2278,A00001877,Owner
D00002279,2279,A00001878,Owner
D00002280,2280,A00001879,Owner
D00002281,2281,A00001880,Owner
D00002282,2282,A00001881,Owner
D00002283,2283,A00001882,Owner
D00002286,2286,A00001884,Owner
D00002287,2287,A00001885,Owner
D00002288,2288,A00001886,Owner
D00002289,2289,A00001886,User
D00002290,2290,A00001887,Owner
D00002291,2291,A00001888,Owner
D00002292,2292,A00001889,Owner
D00002293,2293,A00001890,Owner
D00002294,2294,A00001891,Owner
D00002295,2295,A00001892,Owner
D00002296,2296,A00001892,User
D00002297,2297,A00001893,Owner
D00002298,2298,A00001893,User
D00002299,2299,A00001894,Owner
D00002300,2300,A00001895,Owner
D00002301,2301,A00001895,User
D00002302,2302,A00001896,Owner
D00002303,2303,A00001897,Owner
D00002304,2304,A00001897,User
D00002305,2305,A00001898,Owner
D00002306,2306,A00001898,User
D00002307,2307,A00001899,Owner
D00002308,2308,A00001900,Owner
D00002309,2309,A00001901,Owner
D00002310,2310,A00001902,Owner
D00002311,2311,A00001902,User
D00002312,2312,A00001903,Owner
D00002313,2313,A00001904,Owner
D00002314,2314,A00001905,Owner
D00002315,2315,A00001905,User
D00002316,2316,A00001906,Owner
D00002317,2317,A00001907,Owner
D00002318,2318,A00001908,Owner
D00002319,2319,A00001909,Owner
D00002320,2320,A00001910,Owner
D00002321,2321,A00001911,Owner
D00002322,2322,A00001912,Owner
D00002323,2323,A00001913,Owner
D00002324,2324,A00001914,Owner
D00002325,2325,A00001915,Owner
D00002326,2326,A00001916,Owner
D00002327,2327,A00001917,Owner
D00002328,2328,A00001918,Owner
D00002329,2329,A00001919,Owner
D00002330,2330,A00001920,Owner
D00002331,2331,A00001921,Owner
D00002332,2332,A00001922,Owner
D00002333,2333,A00001922,User
D00002335,2335,A00001924,Owner
D00002336,2336,A00001925,Owner
D00002337,2337,A00001925,User
D00002338,2338,A00001926,Owner
D00002339,2339,A00001926,User
D00002340,2340,A00001927,Owner
D00002341,2341,A00001927,User
D00002342,2342,A00001928,Owner
D00002343,2343,A00001929,Owner
D00002344,2344,A00001930,Owner
D00002345,2345,A00001931,Owner
D00002346,2346,A00001931,User
D00002347,2347,A00001932,Owner
D00002348,2348,A00001933,Owner
D00002349,2349,A00001934,Owner
D00002350,2350,A00001934,User
D00002351,2351,A00001935,Owner
D00002352,2352,A00001936,Owner
D00002353,2353,A00001937,Owner
D00002354,2354,A00001938,Owner
D00002355,2355,A00001939,Owner
D00002356,2356,A00001940,Owner
D00002357,2357,A00001940,User
D00002358,2358,A00001941,Owner
D00002359,2359,A00001941,User
D00002361,2361,A00001943,Owner
D00002362,2362,A00001943,User
D00002363,2363,A00001944,Owner
D00002364,2364,A00001945,Owner
D00002365,2365,A00001946,Owner
D00002366,2366,A00001947,Owner
D00002367,2367,A00001947,User
D00002368,2368,A00001948,Owner
D00002369,2369,A00001948,User
D00002370,2370,A00001949,Owner
D00002371,2371,A00001950,Owner
D00002372,2372,A00001951,Owner
D00002373,2373,A00001952,Owner
D00002374,2374,A00001953,Owner
D00002375,2375,A00001954,Owner
D00002376,2376,A00001954,User
D00002377,2377,A00001955,Owner
D00002378,2378,A00001956,Owner
D00002379,2379,A00001957,Owner
D00002380,2380,A00001958,Owner
D00002381,2381,A00001958,User
D00002382,2382,A00001959,Owner
D00002383,2383,A00001960,Owner
D00002384,2384,A00001960,User
D00002385,2385,A00001961,Owner
D00002386,2386,A00001961,User
D00002387,2387,A00001962,Owner
D00002388,2388,A00001963,Owner
D00002389,2389,A00001964,Owner
D00002390,2390,A00001965,Owner
D00002391,2391,A00001966,Owner
D00002392,2392,A00001967,Owner
D00002393,2393,A00001968,Owner
D00002394,2394,A00001969,Owner
D00002395,2395,A00001970,Owner
D00002396,2396,A00001971,Owner
D00002397,2397,A00001972,Owner
D00002398,2398,A00001973,Owner
D00002399,2399,A00001974,Owner
D00002400,2400,A00001975,Owner
D00002401,2401,A00001976,Owner
D00002402,2402,A00001977,Owner
D00002403,2403,A00001978,Owner
D00002404,2404,A00001979,Owner
D00002405,2405,A00001979,User
D00002406,2406,A00001980,Owner
D00002407,2407,A00001981,Owner
D00002408,2408,A00001982,Owner
D00002409,2409,A00001983,Owner
D00002410,2410,A00001984,Owner
D00002411,2411,A00001984,User
D00002412,2412,A00001985,Owner
D00002413,2413,A00001986,Owner
D00002414,2414,A00001987,Owner
D00002415,2415,A00001987,User
D00002416,2416,A00001988,Owner
D00002417,2417,A00001989,Owner
D00002418,2418,A00001990,Owner
D00002419,2419,A00001991,Owner
D00002420,2420,A00001992,Owner
D00002421,2421,A00001992,User
D00002422,2422,A00001993,Owner
D00002423,2423,A00001994,Owner
D00002424,2424,A00001995,Owner
D00002425,2425,A00001996,Owner
D00002426,2426,A00001997,Owner
D00002427,2427,A00001997,User
D00002428,2428,A00001998,Owner
D00002429,2429,A00001999,Owner
D00002430,2430,A00002000,Owner
D00002431,2431,A00002001,Owner
D00002432,2432,A00002002,Owner
D00002433,2433,A00002003,Owner
D00002434,2434,A00002004,Owner
D00002435,2435,A00002005,Owner
D00002436,2436,A00002006,Owner
D00002437,2437,A00002007,Owner
D00002438,2438,A00002008,Owner
D00002439,2439,A00002008,User
D00002440,2440,A00002009,Owner
D00002441,2441,A00002010,Owner
D00002442,2442,A00002010,User
D00002443,2443,A00002011,Owner
D00002444,2444,A00002012,Owner
D00002445,2445,A00002013,Owner
D00002447,2447,A00002015,Owner
D00002448,2448,A00002015,User
D00002449,2449,A00002016,Owner
D00002450,2450,A00002017,Owner
D00002451,2451,A00002018,Owner
D00002452,2452,A00002019,Owner
D00002453,2453,A00002020,Owner
D00002454,2454,A00002021,Owner
D00002455,2455,A00002022,Owner
D00002456,2456,A00002022,User
D00002457,2457,A00002023,Owner
D00002458,2458,A00002023,User
D00002459,2459,A00002024,Owner
D00002460,2460,A00002025,Owner
D00002461,2461,A00002026,Owner
D00002462,2462,A00002027,Owner
D00002463,2463,A00002028,Owner
D00002464,2464,A00002029,Owner
D00002465,2465,A00002030,Owner
D00002467,2467,A00002032,Owner
D00002468,2468,A00002033,Owner
D00002469,2469,A00002034,Owner
D00002470,2470,A00002035,Owner
D00002471,2471,A00002035,User
D00002472,2472,A00002036,Owner
D00002473,2473,A00002037,Owner
D00002474,2474,A00002038,Owner
D00002475,2475,A00002039,Owner
D00002476,2476,A00002040,Owner
D00002477,2477,A00002040,User
D00002478,2478,A00002041,Owner
D00002479,2479,A00002042,Owner
D00002480,2480,A00002043,Owner
D00002481,2481,A00002044,Owner
D00002482,2482,A00002045,Owner
D00002483,2483,A00002045,User
D00002484,2484,A00002046,Owner
D00002485,2485,A00002047,Owner
D00002486,2486,A00002048,Owner
D00002487,2487,A00002049,Owner
D00002488,2488,A00002050,Owner
D00002489,2489,A00002051,Owner
D00002490,2490,A00002052,Owner
D00002491,2491,A00002053,Owner
D00002492,2492,A00002053,User
D00002493,2493,A00002054,Owner
D00002494,2494,A00002055,Owner
D00002495,2495,A00002056,Owner
D00002496,2496,A00002057,Owner
D00002497,2497,A00002058,Owner
D00002498,2498,A00002059,Owner
D00002499,2499,A00002060,Owner
D00002500,2500,A00002061,Owner
D00002501,2501,A00002062,Owner
D00002502,2502,A00002063,Owner
D00002503,2503,A00002064,Owner
D00002504,2504,A00002065,Owner
D00002505,2505,A00002066,Owner
D00002506,2506,A00002067,Owner
D00002507,2507,A00002068,Owner
D00002508,2508,A00002069,Owner
D00002509,2509,A00002069,User
D00002510,2510,A00002070,Owner
D00002511,2511,A00002071,Owner
D00002512,2512,A00002071,User
D00002513,2513,A00002072,Owner
D00002514,2514,A00002073,Owner
D00002515,2515,A00002074,Owner
D00002516,2516,A00002075,Owner
D00002517,2517,A00002076,Owner
D00002518,2518,A00002076,User
D00002519,2519,A00002077,Owner
D00002520,2520,A00002078,Owner
D00002521,2521,A00002079,Owner
D00002522,2522,A00002080,Owner
D00002523,2523,A00002080,User
D00002524,2524,A00002081,Owner
D00002525,2525,A00002082,Owner
D00002526,2526,A00002083,Owner
D00002527,2527,A00002084,Owner
D00002528,2528,A00002085,Owner
D00002529,2529,A00002086,Owner
D00002530,2530,A00002087,Owner
D00002531,2531,A00002088,Owner
D00002532,2532,A00002089,Owner
D00002533,2533,A00002090,Owner
D00002534,2534,A00002091,Owner
D00002535,2535,A00002092,Owner
D00002536,2536,A00002093,Owner
D00002537,2537,A00002094,Owner
D00002538,2538,A00002095,Owner
D00002539,2539,A00002096,Owner
D00002540,2540,A00002097,Owner
D00002542,2542,A00002099,Owner
D00002543,2543,A00002099,User
D00002545,2545,A00002101,Owner
D00002546,2546,A00002102,Owner
D00002547,2547,A00002103,Owner
D00002548,2548,A00002104,Owner
D00002549,2549,A00002105,Owner
D00002550,2550,A00002106,Owner
D00002551,2551,A00002107,Owner
D00002552,2552,A00002108,Owner
D00002553,2553,A00002109,Owner
D00002554,2554,A00002110,Owner
D00002555,2555,A00002111,Owner
D00002556,2556,A00002112,Owner
D00002557,2557,A00002113,Owner
D00002558,2558,A00002114,Owner
D00002559,2559,A00002115,Owner
D00002560,2560,A00002116,Owner
D00002561,2561,A00002117,Owner
D00002562,2562,A00002118,Owner
D00002563,2563,A00002119,Owner
D00002565,2565,A00002121,Owner
D00002566,2566,A00002122,Owner
D00002567,2567,A00002123,Owner
D00002568,2568,A00002123,User
D00002569,2569,A00002124,Owner
D00002570,2570,A00002124,User
D00002571,2571,A00002125,Owner
D00002572,2572,A00002126,Owner
D00002573,2573,A00002127,Owner
D00002574,2574,A00002128,Owner
D00002576,2576,A00002130,Owner
D00002577,2577,A00002131,Owner
D00002578,2578,A00002132,Owner
D00002579,2579,A00002133,Owner
D00002580,2580,A00002133,User
D00002581,2581,A00002134,Owner
D00002582,2582,A00002135,Owner
D00002583,2583,A00002136,Owner
D00002584,2584,A00002137,Owner
D00002585,2585,A00002138,Owner
D00002586,2586,A00002139,Owner
D00002587,2587,A00002139,User
D00002588,2588,A00002140,Owner
D00002589,2589,A00002141,Owner
D00002590,2590,A00002142,Owner
D00002591,2591,A00002142,User
D00002592,2592,A00002143,Owner
D00002593,2593,A00002143,User
D00002594,2594,A00002144,Owner
D00002596,2596,A00002146,Owner
D00002597,2597,A00002147,Owner
D00002598,2598,A00002147,User
D00002599,2599,A00002148,Owner
D00002600,2600,A00002149,Owner
D00002601,2601,A00002150,Owner
D00002602,2602,A00002150,User
D00002603,2603,A00002151,Owner
D00002604,2604,A00002152,Owner
D00002605,2605,A00002152,User
D00002606,2606,A00002153,Owner
D00002607,2607,A00002154,Owner
D00002608,2608,A00002155,Owner
D00002609,2609,A00002156,Owner
D00002610,2610,A00002156,User
D00002611,2611,A00002157,Owner
D00002612,2612,A00002158,Owner
D00002613,2613,A00002159,Owner
D00002614,2614,A00002160,Owner
D00002615,2615,A00002161,Owner
D00002616,2616,A00002162,Owner
D00002617,2617,A00002162,User
D00002618,2618,A00002163,Owner
D00002619,2619,A00002164,Owner
D00002620,2620,A00002164,User
D00002621,2621,A00002165,Owner
D00002622,2622,A00002166,Owner
D00002623,2623,A00002167,Owner
D00002625,2625,A00002169,Owner
D00002626,2626,A00002170,Owner
D00002628,2628,A00002172,Owner
D00002629,2629,A00002172,User
D00002630,2630,A00002173,Owner
D00002631,2631,A00002174,Owner
D00002632,2632,A00002174,User
D00002633,2633,A00002175,Owner
D00002635,2635,A00002176,Owner
D00002636,2636,A00002177,Owner
D00002637,2637,A00002178,Owner
D00002638,2638,A00002179,Owner
D00002639,2639,A00002180,Owner
D00002640,2640,A00002180,User
D00002642,2642,A00002182,Owner
D00002643,2643,A00002183,Owner
D00002644,2644,A00002184,Owner
D00002645,2645,A00002185,Owner
D00002646,2646,A00002186,Owner
D00002647,2647,A00002187,Owner
D00002648,2648,A00002187,User
D00002650,2650,A00002189,Owner
D00002651,2651,A00002189,User
D00002652,2652,A00002190,Owner
D00002653,2653,A00002191,Owner
D00002654,2654,A00002192,Owner
D00002655,2655,A00002193,Owner
D00002656,2656,A00002194,Owner
D00002657,2657,A00002195,Owner
D00002658,2658,A00002196,Owner
D00002659,2659,A00002197,Owner
D00002661,2661,A00002199,Owner
D00002662,2662,A00002200,Owner
D00002663,2663,A00002201,Owner
D00002666,2666,A00002203,Owner
D00002667,2667,A00002204,Owner
D00002668,2668,A00002204,User
D00002669,2669,A00002205,Owner
D00002670,2670,A00002206,Owner
D00002671,2671,A00002207,Owner
D00002672,2672,A00002208,Owner
D00002673,2673,A00002209,Owner
D00002674,2674,A00002209,User
D00002675,2675,A00002210,Owner
D00002676,2676,A00002211,Owner
D00002677,2677,A00002212,Owner
D00002678,2678,A00002212,User
D00002679,2679,A00002213,Owner
D00002680,2680,A00002213,User
D00002681,2681,A00002214,Owner
D00002682,2682,A00002214,User
D00002683,2683,A00002215,Owner
D00002684,2684,A00002216,Owner
D00002685,2685,A00002217,Owner
D00002686,2686,A00002218,Owner
D00002687,2687,A00002218,User
D00002688,2688,A00002219,Owner
D00002689,2689,A00002220,Owner
D00002690,2690,A00002221,Owner
D00002691,2691,A00002222,Owner
D00002692,2692,A00002223,Owner
D00002693,2693,A00002224,Owner
D00002694,2694,A00002225,Owner
D00002695,2695,A00002225,User
D00002696,2696,A00002226,Owner
D00002697,2697,A00002226,User
D00002698,2698,A00002227,Owner
D00002699,2699,A00002227,User
D00002700,2700,A00002228,Owner
D00002701,2701,A00002229,Owner
D00002702,2702,A00002230,Owner
D00002703,2703,A00002231,Owner
D00002704,2704,A00002232,Owner
D00002705,2705,A00002233,Owner
D00002706,2706,A00002234,Owner
D00002707,2707,A00002235,Owner
D00002708,2708,A00002236,Owner
D00002709,2709,A00002237,Owner
D00002712,2712,A00002239,Owner
D00002713,2713,A00002240,Owner
D00002714,2714,A00002241,Owner
D00002715,2715,A00002242,Owner
D00002716,2716,A00002243,Owner
